OrderID,OrderDate,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,CustomerSegment,Returned,ShipMode,Comments
ORD-12435,2022-02-09 00:00:00,West,Furniture,Tables,Tables 2435,250.7,10,0.4,32.07,Corporate,No,Same Day,Delayed shipment
ORD-14956,2020-01-24 00:00:00,South,Office Supplies,Storage,Storage 4956,572.59,8,0.0,101.73,Corporate,No,Standard Class,Customer requested refund
ORD-11124,2021-08-15 00:00:00,South,Technology,Accessories,Accessories 1124,285.75,2,0.4,29.7,Corporate,No,First Class,Damaged box
ORD-13137,2022-06-13 00:00:00,South,Furniture,Tables,Tables 3137,809.98,3,0.3,115.25,Corporate,No,Standard Class,Delayed shipment
ORD-10026,2022-10-26 00:00:00,East,Furniture,Chairs,Chairs 26,304.36,9,0.1,17.59,Home Office,No,Same Day,
ORD-13193,2020-11-22 00:00:00,East,Furniture,Tables,Tables 3193,464.21,3,0.3,19.67,Corporate,Yes,Standard Class,
ORD-12956,2020-01-06 00:00:00,West,Furniture,Furnishings,Furnishings 2956,267.3,8,0.3,39.96,Home Office,No,First Class,Expedited delivery
ORD-14937,2020-02-03 00:00:00,north,Office Supplies,Binders,Binders 4937,72.39,7,0.2,3.72,Home Office,No,Second Class,
ORD-14815,2022-09-03 00:00:00,South,Technology,Accessories,Accessories 4815,78.39,4,0.1,5.33,Consumer,No,Same Day,Customer requested refund
ORD-12617,2022-06-25 00:00:00,South,Technology,Copiers,Copiers 2617,342.19,3,0.0,58.63,Consumer,No,Standard Class,
ORD-12337,NotADate,West,Technology,Accessories,Accessories 2337,453.87,8,0.5,23.32,Consumer,No,Same Day,Damaged box
ORD-14389,2024-11-18 00:00:00,West,Furniture,Bookcases,Bookcases 4389,939.28,8,0.5,85.18,Corporate,No,Same Day,Customer requested refund
ORD-11197,2023-01-02 00:00:00,West,Furniture,Furnishings,Furnishings 1197,396.52,4,0.5,15.38,Home Office,No,Second Class,
ORD-12380,2024-09-01 00:00:00,South,Office Supplies,Binders,Binders 2380,55.23,7,0.2,3.97,Home Office,No,First Class,Customer requested refund
ORD-11714,2024-07-25 00:00:00,East,Technology,Accessories,Accessories 1714,681.14,10,0.2,139.44,Consumer,Yes,Second Class,
ORD-11048,2022-05-27 00:00:00,East,Furniture,Bookcases,Bookcases 1048,577.88,6,0.1,97.88,Consumer,No,Same Day,
ORD-11679,2023-10-11 00:00:00,West,Furniture,Bookcases,Bookcases 1679,463.29,6,0.0,56.72,Corporate,Yes,Standard Class,Customer requested refund
ORD-11513,2024-05-07 00:00:00,West,Furniture,Furnishings,Furnishings 1513,219.06,3,0.3,9.35,Consumer,No,Same Day,Delayed shipment
ORD-10146,2020-07-12 00:00:00,North,Technology,Phones,Phones 146,610.56,9,0.5,44.77,Consumer,No,First Class,Expedited delivery
ORD-11038,2021-10-17 00:00:00,West,Office Supplies,Storage,Storage 1038,631.44,10,0.0,187.51,Home Office,No,Second Class,
ORD-12774,2022-05-18 00:00:00,South,Furniture,Furnishings,Furnishings 2774,177.27,4,0.5,9.27,Consumer,No,Same Day,Expedited delivery
ORD-12952,2023-10-05 00:00:00,East,Furniture,Furnishings,Furnishings 2952,128.56,3,0.1,6.59,Corporate,No,Same Day,Customer requested refund
ORD-13007,2021-04-14 00:00:00,North,Office Supplies,Labels,Labels 3007,544.37,3,0.3,65.3,Corporate,No,Second Class,Expedited delivery
ORD-10409,2023-12-28 00:00:00,North,Office Supplies,Storage,Storage 409,447.38,9,0.5,23.34,Home Office,No,First Class,
ORD-11376,2022-02-27 00:00:00,north,Office Supplies,Labels,Labels 1376,418.09,2,0.5,53.02,Corporate,No,Second Class,
ORD-11837,2022-11-13 00:00:00,East,Furniture,Furnishings,Furnishings 1837,386.58,5,0.1,23.03,Corporate,Yes,Same Day,Delayed shipment
ORD-13812,2022-07-17 00:00:00,North,Furniture,Furnishings,Furnishings 3812,347.74,3,0.1,53.57,Home Office,No,Second Class,
ORD-12533,2021-08-15 00:00:00,East,Furniture,Tables,Tables 2533,,1,0.4,10.83,Consumer,No,Standard Class,Damaged box
ORD-10054,2021-12-21 00:00:00,South,Office Supplies,Art,Art 54,359.03,5,0.3,66.19,Corporate,No,Standard Class,
ORD-12632,2023-07-19 00:00:00,East,Technology,Copiers,Copiers 2632,136.86,7,0.1,16.48,Corporate,No,Same Day,Delayed shipment
ORD-10742,2023-04-08 00:00:00,South,Furniture,Tables,Tables 742,199.43,8,0.0,10.49,Consumer,No,First Class,Customer requested refund
ORD-12745,2024-10-07 00:00:00,East,Furniture,Tables,Tables 2745,191.08,2,0.5,11.75,Corporate,No,First Class,
ORD-10917,2024-07-09 00:00:00,East,Furniture,Furnishings,Furnishings 917,605.56,2,0.0,99.45,Corporate,No,First Class,Expedited delivery
ORD-13816,2020-02-22 00:00:00,South,Office Supplies,Labels,Labels 3816,152.21,8,0.3,23.36,Consumer,No,First Class,Customer requested refund
ORD-13739,2024-05-24 00:00:00,North,Office Supplies,Art,Art 3739,375.84,7,0.3,30.02,Consumer,Yes,Same Day,Damaged box
ORD-14661,2024-06-23 00:00:00,North,Furniture,Chairs,Chairs 4661,514.77,7,0.3,36.69,Consumer,No,Same Day,Delayed shipment
ORD-10842,2023-09-29 00:00:00,east,Technology,Accessories,Accessories 842,210.18,8,0.5,,Corporate,No,Second Class,
ORD-10069,2022-05-21 00:00:00,South,Technology,Machines,Machines 69,1459.6,9,0.2,161.08,Home Office,No,First Class,Customer requested refund
ORD-12981,2023-10-31 00:00:00,West,Technology,Copiers,Copiers 2981,94.28,10,0.1,10.52,Consumer,No,Same Day,Customer requested refund
ORD-11414,2022-03-12 00:00:00,South,Office Supplies,Labels,Labels 1414,1434.5,7,0.1,370.15,Consumer,No,Standard Class,
ORD-13565,2023-03-31 00:00:00,south,Technology,Copiers,Copiers 3565,122.55,1,0.2,16.23,Consumer,No,Same Day,
ORD-12243,2022-03-26 00:00:00,North,Technology,Copiers,Copiers 2243,410.76,8,0.0,60.48,Corporate,No,First Class,Expedited delivery
ORD-13997,2020-04-30 00:00:00,West,Technology,Accessories,Accessories 3997,337.23,3,0.4,59.19,Consumer,No,Second Class,Customer requested refund
ORD-12604,2023-02-05 00:00:00,East,Office Supplies,Storage,Storage 2604,1408.47,6,0.2,314.08,Corporate,No,First Class,
ORD-10713,2021-10-22 00:00:00,South,Office Supplies,Labels,Labels 713,379.0,10,0.0,95.54,Home Office,No,Same Day,Expedited delivery
ORD-13328,2022-09-25 00:00:00,East,Technology,Machines,Machines 3328,480.64,10,0.0,37.97,Home Office,No,Standard Class,
ORD-13674,2024-01-15 00:00:00,North,Technology,Phones,Phones 3674,188.64,3,0.0,26.49,Consumer,No,Same Day,Customer requested refund
ORD-12150,2022-01-21 00:00:00,North,Office Supplies,Labels,Labels 2150,,5,0.3,82.73,Corporate,No,Standard Class,Expedited delivery
ORD-14419,2020-05-11 00:00:00,North,Furniture,Chairs,Chairs 4419,1235.63,9,0.5,162.7,Corporate,Yes,Standard Class,Customer requested refund
ORD-12220,2023-06-26 00:00:00,West,Furniture,Tables,Tables 2220,,8,0.3,39.91,Corporate,No,Standard Class,
ORD-14526,2020-05-30 00:00:00,West,Technology,Phones,Phones 4526,399.18,2,0.0,38.17,Home Office,No,Second Class,Expedited delivery
ORD-12680,2022-12-09 00:00:00,North,Furniture,Furnishings,Furnishings 2680,208.29,4,0.1,22.85,Consumer,No,Same Day,
ORD-12389,2024-09-29 00:00:00,north,Furniture,Tables,Tables 2389,542.03,8,0.2,81.3,Corporate,Yes,First Class,Customer requested refund
ORD-10242,2022-12-25 00:00:00,South,Technology,Copiers,Copiers 242,784.03,9,0.3,29.07,Consumer,No,Standard Class,Expedited delivery
ORD-14082,2020-10-29 00:00:00,South,Furniture,Furnishings,Furnishings 4082,288.03,8,0.0,45.93,Corporate,No,First Class,Damaged box
ORD-13365,2020-01-15 00:00:00,North,Technology,Machines,Machines 3365,356.43,4,0.4,40.79,Home Office,No,First Class,Expedited delivery
ORD-10774,2020-02-12 00:00:00,North,Office Supplies,Storage,Storage 774,66.18,3,0.2,12.26,Corporate,No,Same Day,Customer requested refund
ORD-14133,2024-12-17 00:00:00,North,Office Supplies,Paper,Paper 4133,289.07,8,0.3,32.93,Consumer,No,First Class,Damaged box
ORD-10573,2023-02-11 00:00:00,North,Office Supplies,Art,Art 573,840.91,9,0.0,85.83,Home Office,No,First Class,Customer requested refund
ORD-13483,2024-08-02 00:00:00,East,Furniture,Tables,Tables 3483,203.81,2,0.0,54.88,Home Office,Yes,First Class,Delayed shipment
ORD-12151,2023-03-09 00:00:00,South,Furniture,Furnishings,Furnishings 2151,,3,0.2,55.49,Consumer,No,Same Day,
ORD-11465,2024-05-11 00:00:00,East,Furniture,Bookcases,Bookcases 1465,993.1,4,0.2,181.12,Corporate,No,Same Day,
ORD-10884,2020-01-30 00:00:00,East,Office Supplies,Binders,Binders 884,214.54,6,0.1,42.48,Corporate,No,Standard Class,Delayed shipment
ORD-12071,2023-12-13 00:00:00,east,Technology,Phones,Phones 2071,381.57,3,0.0,97.2,Corporate,No,Second Class,Delayed shipment
ORD-14407,2022-06-26 00:00:00,East,Technology,Phones,Phones 4407,425.09,7,0.5,56.96,Corporate,No,Standard Class,
ORD-12383,2022-08-28 00:00:00,West,Furniture,Furnishings,Furnishings 2383,374.84,6,0.1,69.83,Consumer,Yes,Standard Class,Damaged box
ORD-13438,2021-09-09 00:00:00,North,Technology,Accessories,Accessories 3438,486.68,10,0.4,,Consumer,No,First Class,Expedited delivery
ORD-13396,2022-12-05 00:00:00,South,Technology,Phones,Phones 3396,170.93,9,0.2,20.01,Corporate,No,First Class,Customer requested refund
ORD-13874,2020-10-28 00:00:00,west,Technology,Machines,Machines 3874,341.71,2,0.0,26.08,Corporate,No,First Class,Customer requested refund
ORD-13441,2021-03-07 00:00:00,North,Office Supplies,Storage,Storage 3441,195.39,4,0.0,17.59,Home Office,No,Standard Class,Delayed shipment
ORD-14372,2023-08-11 00:00:00,South,Office Supplies,Labels,Labels 4372,1429.09,8,0.1,218.14,Home Office,No,Standard Class,Damaged box
ORD-12029,2023-03-24 00:00:00,South,Office Supplies,Art,Art 2029,428.65,9,0.5,52.0,Home Office,No,Second Class,
ORD-12851,2023-01-26 00:00:00,north,Technology,Copiers,Copiers 2851,,2,0.5,44.9,Consumer,No,Standard Class,Delayed shipment
ORD-13487,2022-12-17 00:00:00,North,Technology,Machines,Machines 3487,655.17,10,0.1,155.52,Home Office,Yes,Same Day,Customer requested refund
ORD-14906,2020-05-21 00:00:00,North,Furniture,Furnishings,Furnishings 4906,163.22,5,0.0,30.68,Consumer,Yes,Same Day,Expedited delivery
ORD-12561,2024-05-06 00:00:00,South,Furniture,Chairs,Chairs 2561,186.92,1,0.0,22.14,Home Office,No,Second Class,Damaged box
ORD-10352,2020-09-03 00:00:00,East,Office Supplies,Storage,Storage 352,410.97,8,0.1,106.25,Home Office,No,Second Class,Delayed shipment
ORD-14358,2020-01-28 00:00:00,North,Furniture,Bookcases,Bookcases 4358,228.67,1,0.2,10.86,Consumer,No,Standard Class,Expedited delivery
ORD-10988,2024-12-05 00:00:00,West,Office Supplies,Paper,Paper 988,,9,0.3,102.07,Home Office,No,Standard Class,Customer requested refund
ORD-14288,2021-08-11 00:00:00,South,Office Supplies,Labels,Labels 4288,318.62,2,0.5,19.95,Corporate,Yes,Same Day,Customer requested refund
ORD-11894,2022-05-30 00:00:00,North,Technology,Phones,Phones 1894,453.39,7,0.4,27.36,Home Office,No,Second Class,Delayed shipment
ORD-11343,2022-08-19 00:00:00,East,Furniture,Tables,Tables 1343,116.07,5,0.1,13.66,Corporate,No,Same Day,Customer requested refund
ORD-12701,2023-10-13 00:00:00,North,Office Supplies,Binders,Binders 2701,171.13,4,0.0,45.44,Home Office,No,Second Class,Damaged box
ORD-13110,2024-05-24 00:00:00,East,Office Supplies,Binders,Binders 3110,1001.66,2,0.5,121.54,Home Office,Yes,Standard Class,
ORD-14560,2023-10-13 00:00:00,South,Furniture,Furnishings,Furnishings 4560,578.57,4,0.0,,Home Office,No,Same Day,Damaged box
ORD-14853,2020-08-25 00:00:00,east,Technology,Phones,Phones 4853,371.98,10,0.5,11.15,Consumer,No,First Class,Delayed shipment
ORD-10883,2020-04-09 00:00:00,south,Technology,Machines,Machines 883,70.77,7,0.1,17.97,Consumer,No,Standard Class,Delayed shipment
ORD-13923,2021-07-30 00:00:00,East,Office Supplies,Storage,Storage 3923,262.2,2,0.2,43.64,Corporate,No,Same Day,Expedited delivery
ORD-12433,2021-01-23 00:00:00,South,Furniture,Furnishings,Furnishings 2433,127.93,3,0.5,14.5,Consumer,No,Second Class,Delayed shipment
ORD-10874,2022-04-30 00:00:00,South,Technology,Machines,Machines 874,283.46,4,0.1,70.15,Home Office,No,Second Class,Damaged box
ORD-13145,2020-07-22 00:00:00,East,Furniture,Bookcases,Bookcases 3145,77.25,7,0.3,6.27,Consumer,No,Same Day,
ORD-13266,2021-10-29 00:00:00,South,Office Supplies,Paper,Paper 3266,529.46,7,0.3,20.49,Corporate,No,Second Class,Damaged box
ORD-14630,2023-10-28 00:00:00,East,Technology,Machines,Machines 4630,322.88,7,0.3,31.67,Corporate,No,Second Class,Expedited delivery
ORD-12513,2022-03-07 00:00:00,south,Furniture,Furnishings,Furnishings 2513,277.16,3,0.5,11.17,Home Office,No,First Class,Customer requested refund
ORD-10011,2022-02-27 00:00:00,South,Office Supplies,Paper,Paper 11,421.23,7,0.4,75.58,Home Office,No,Standard Class,Customer requested refund
ORD-13614,2024-11-18 00:00:00,East,Furniture,Furnishings,Furnishings 3614,132.79,7,0.2,27.66,Home Office,No,Standard Class,Damaged box
ORD-11084,2023-03-29 00:00:00,East,Technology,Copiers,Copiers 1084,520.96,8,0.5,44.94,Home Office,No,Second Class,Customer requested refund
ORD-12521,2020-10-02 00:00:00,North,Furniture,Tables,Tables 2521,605.44,3,0.1,119.88,Consumer,No,Standard Class,Customer requested refund
ORD-13059,2023-07-05 00:00:00,West,Office Supplies,Labels,Labels 3059,801.43,8,0.1,142.2,Consumer,No,Standard Class,
ORD-14887,2020-11-10 00:00:00,North,Office Supplies,Labels,Labels 4887,,3,0.2,12.58,Home Office,No,Same Day,Expedited delivery
ORD-10104,2021-03-24 00:00:00,North,Technology,Copiers,Copiers 104,313.82,4,0.4,21.21,Consumer,No,First Class,Expedited delivery
ORD-12415,2023-05-30 00:00:00,North,Office Supplies,Paper,Paper 2415,375.57,5,0.2,26.9,Consumer,No,Standard Class,Damaged box
ORD-10637,2023-06-04 00:00:00,South,Furniture,Furnishings,Furnishings 637,478.4,1,0.4,27.27,Consumer,No,Second Class,
ORD-10427,2024-03-28 00:00:00,East,Furniture,Chairs,Chairs 427,178.87,10,0.0,40.29,Home Office,No,Standard Class,Customer requested refund
ORD-13135,2021-04-15 00:00:00,West,Office Supplies,Binders,Binders 3135,554.7,7,0.2,106.78,Home Office,No,Same Day,
ORD-11708,2023-01-29 00:00:00,South,Office Supplies,Paper,Paper 1708,287.61,3,0.3,39.79,Corporate,No,Standard Class,
ORD-12140,2023-07-31 00:00:00,East,Furniture,Chairs,Chairs 2140,87.81,1,0.1,14.39,Consumer,No,Second Class,Damaged box
ORD-13626,2021-08-05 00:00:00,East,Technology,Machines,Machines 3626,815.69,1,0.0,84.91,Corporate,No,Standard Class,Customer requested refund
ORD-13976,2020-01-02 00:00:00,North,Office Supplies,Storage,Storage 3976,101.15,8,0.5,3.8,Corporate,Yes,Same Day,Customer requested refund
ORD-13746,2021-12-02 00:00:00,west,Office Supplies,Paper,Paper 3746,26.03,8,0.0,2.22,Corporate,No,Second Class,Damaged box
ORD-12647,2024-05-31 00:00:00,East,Furniture,Bookcases,Bookcases 2647,406.33,4,0.2,88.82,Consumer,No,Second Class,
ORD-12412,2022-03-16 00:00:00,East,Furniture,Furnishings,Furnishings 2412,529.5,4,0.0,78.93,Corporate,No,Standard Class,Damaged box
ORD-10108,2020-01-29 00:00:00,north,Technology,Copiers,Copiers 108,522.38,5,0.4,25.36,Consumer,No,Same Day,Expedited delivery
ORD-13986,2020-10-20 00:00:00,East,Furniture,Furnishings,Furnishings 3986,376.56,2,0.1,98.2,Home Office,No,Second Class,Customer requested refund
ORD-14774,2023-07-19 00:00:00,West,Furniture,Bookcases,Bookcases 4774,584.96,7,0.2,130.98,Home Office,No,Standard Class,Damaged box
ORD-13808,2020-08-09 00:00:00,East,Office Supplies,Labels,Labels 3808,463.49,8,0.3,62.36,Home Office,No,First Class,Customer requested refund
ORD-13775,2024-07-12 00:00:00,West,Technology,Copiers,Copiers 3775,330.17,9,0.5,41.5,Home Office,No,Second Class,Expedited delivery
ORD-14017,2021-01-25 00:00:00,West,Office Supplies,Art,Art 4017,826.04,6,0.5,51.91,Corporate,No,Same Day,
ORD-12809,2021-09-06 00:00:00,North,Furniture,Chairs,Chairs 2809,646.23,6,0.0,142.88,Corporate,No,Second Class,
ORD-13885,2020-01-19 00:00:00,East,Technology,Copiers,Copiers 3885,,7,0.0,247.52,Corporate,No,First Class,Damaged box
ORD-10588,2021-10-29 00:00:00,East,Furniture,Tables,Tables 588,459.16,9,0.5,15.55,Corporate,No,Standard Class,
ORD-11224,2021-10-31 00:00:00,South,Office Supplies,Paper,Paper 1224,338.3,5,0.4,48.72,Corporate,No,Same Day,
ORD-14845,2023-05-05 00:00:00,East,Furniture,Tables,Tables 4845,217.44,9,0.4,28.77,Consumer,No,Same Day,Customer requested refund
ORD-10891,2023-06-16 00:00:00,East,Technology,Accessories,Accessories 891,133.83,2,0.2,11.68,Consumer,No,Standard Class,Delayed shipment
ORD-11108,2020-05-12 00:00:00,North,Technology,Accessories,Accessories 1108,485.16,5,0.0,79.31,Corporate,No,First Class,Customer requested refund
ORD-12898,2022-05-24 00:00:00,South,Office Supplies,Binders,Binders 2898,592.81,9,0.5,36.9,Home Office,No,First Class,Damaged box
ORD-10077,2021-06-25 00:00:00,West,Technology,Phones,Phones 77,207.45,2,0.1,20.53,Home Office,No,Second Class,
ORD-14411,2021-10-12 00:00:00,South,Office Supplies,Labels,Labels 4411,784.11,1,0.0,,Consumer,No,First Class,Delayed shipment
ORD-14542,2023-12-22 00:00:00,South,Office Supplies,Paper,Paper 4542,812.17,8,0.2,142.21,Home Office,No,Second Class,Delayed shipment
ORD-13241,2022-07-24 00:00:00,West,Technology,Copiers,Copiers 3241,190.82,6,0.3,12.96,Corporate,No,First Class,
ORD-11790,2020-10-24 00:00:00,East,Technology,Copiers,Copiers 1790,666.98,7,0.0,138.95,Home Office,No,Standard Class,
ORD-13542,2021-05-12 00:00:00,West,Office Supplies,Art,Art 3542,460.17,3,0.2,53.72,Consumer,No,Second Class,Delayed shipment
ORD-11884,2023-12-28 00:00:00,West,Furniture,Tables,Tables 1884,308.46,10,0.4,52.01,Consumer,No,Standard Class,Delayed shipment
ORD-14509,2021-07-06 00:00:00,East,Office Supplies,Labels,Labels 4509,332.86,3,0.1,88.28,Consumer,No,Same Day,Customer requested refund
ORD-12602,2023-02-19 00:00:00,West,Office Supplies,Storage,Storage 2602,354.76,1,0.5,53.01,Corporate,No,Same Day,
ORD-10485,2024-11-13 00:00:00,south,Furniture,Bookcases,Bookcases 485,194.36,3,0.5,24.48,Home Office,No,Second Class,Damaged box
ORD-10367,2024-10-10 00:00:00,North,Furniture,Bookcases,Bookcases 367,62.62,6,0.3,4.95,Corporate,No,Same Day,Customer requested refund
ORD-14046,2023-10-06 00:00:00,North,Furniture,Chairs,Chairs 4046,,9,0.3,,Consumer,No,First Class,
ORD-14780,2020-06-12 00:00:00,East,Technology,Phones,Phones 4780,360.52,9,0.1,30.7,Home Office,No,Same Day,Delayed shipment
ORD-13338,2023-05-01 00:00:00,West,Office Supplies,Art,Art 3338,830.35,3,0.5,92.92,Corporate,No,First Class,Damaged box
ORD-11349,2023-07-11 00:00:00,South,Technology,Copiers,Copiers 1349,735.7,10,0.3,83.96,Corporate,No,Second Class,Damaged box
ORD-14476,2020-04-13 00:00:00,North,Technology,Accessories,Accessories 4476,336.06,8,0.2,20.11,Corporate,No,Same Day,Delayed shipment
ORD-13598,2022-12-22 00:00:00,North,Office Supplies,Binders,Binders 3598,853.06,3,0.4,127.68,Home Office,No,Same Day,Customer requested refund
ORD-11751,NotADate,South,Furniture,Chairs,Chairs 1751,54.76,9,0.2,2.36,Home Office,No,First Class,Damaged box
ORD-11154,2020-03-31 00:00:00,South,Furniture,Chairs,Chairs 1154,356.75,4,0.1,46.5,Corporate,No,Same Day,
ORD-13862,2023-09-24 00:00:00,East,Furniture,Furnishings,Furnishings 3862,509.4,4,0.4,15.6,Consumer,No,Second Class,Delayed shipment
ORD-10890,2020-02-06 00:00:00,South,Office Supplies,Labels,Labels 890,,10,0.4,16.04,Consumer,No,First Class,Expedited delivery
ORD-11831,2020-11-19 00:00:00,South,Office Supplies,Labels,Labels 1831,1026.2,9,0.3,157.02,Consumer,No,Standard Class,Customer requested refund
ORD-14141,2024-11-23 00:00:00,South,Furniture,Tables,Tables 4141,227.16,4,0.4,17.91,Home Office,No,Standard Class,Expedited delivery
ORD-10441,2021-01-01 00:00:00,West,Technology,Accessories,Accessories 441,208.18,10,0.4,26.84,Corporate,No,Second Class,Expedited delivery
ORD-14656,2024-05-14 00:00:00,East,Furniture,Chairs,Chairs 4656,560.36,6,0.1,92.05,Home Office,No,Standard Class,
ORD-10997,2023-08-14 00:00:00,South,Office Supplies,Binders,Binders 997,95.47,7,0.0,22.06,Consumer,No,Same Day,Expedited delivery
ORD-11689,2024-03-29 00:00:00,East,Furniture,Bookcases,Bookcases 1689,253.83,7,0.1,21.17,Home Office,No,Second Class,Delayed shipment
ORD-13982,2024-05-15 00:00:00,North,Technology,Phones,Phones 3982,708.52,5,0.3,39.94,Consumer,No,Standard Class,
ORD-13397,2020-05-19 00:00:00,South,Technology,Phones,Phones 3397,155.27,3,0.3,,Corporate,No,Standard Class,Expedited delivery
ORD-10328,2023-07-15 00:00:00,West,Office Supplies,Storage,Storage 328,35.44,9,0.0,10.54,Home Office,No,Second Class,Damaged box
ORD-12146,2024-01-21 00:00:00,North,Office Supplies,Labels,Labels 2146,73.54,7,0.0,14.23,Consumer,No,Second Class,Customer requested refund
ORD-10491,2020-02-28 00:00:00,West,Technology,Accessories,Accessories 491,913.81,1,0.5,,Home Office,No,Second Class,Damaged box
ORD-11787,2020-05-16 00:00:00,North,Office Supplies,Art,Art 1787,36.16,6,0.1,9.39,Consumer,No,Same Day,
ORD-13513,2020-02-24 00:00:00,East,Furniture,Bookcases,Bookcases 3513,276.2,8,0.3,38.46,Consumer,No,First Class,Customer requested refund
ORD-12906,2023-03-24 00:00:00,East,Office Supplies,Binders,Binders 2906,408.74,8,0.5,42.88,Home Office,No,First Class,Customer requested refund
ORD-10609,2024-05-21 00:00:00,north,Office Supplies,Storage,Storage 609,119.76,4,0.3,7.98,Consumer,No,First Class,
ORD-11968,2020-12-08 00:00:00,East,Furniture,Bookcases,Bookcases 1968,397.12,8,0.1,29.44,Corporate,No,Same Day,Damaged box
ORD-12940,2024-08-06 00:00:00,West,Furniture,Chairs,Chairs 2940,698.95,2,0.1,127.71,Consumer,No,First Class,Customer requested refund
ORD-14123,2022-08-20 00:00:00,West,Office Supplies,Storage,Storage 4123,278.44,6,0.1,69.28,Consumer,No,Second Class,
ORD-10175,2023-11-22 00:00:00,West,Furniture,Furnishings,Furnishings 175,419.14,8,0.1,30.43,Home Office,No,First Class,Damaged box
ORD-10477,2021-10-28 00:00:00,West,Office Supplies,Binders,Binders 477,397.54,6,0.4,,Corporate,No,Standard Class,
ORD-13280,2023-11-18 00:00:00,West,Office Supplies,Paper,Paper 3280,333.62,3,0.3,36.64,Home Office,No,Same Day,
ORD-11524,2021-01-29 00:00:00,North,Furniture,Chairs,Chairs 1524,344.7,6,0.3,39.2,Corporate,No,Standard Class,Expedited delivery
ORD-13748,2023-12-16 00:00:00,North,Furniture,Chairs,Chairs 3748,613.04,5,0.1,74.54,Consumer,No,Second Class,Damaged box
ORD-13142,2021-11-08 00:00:00,North,Furniture,Tables,Tables 3142,143.12,4,0.4,6.76,Consumer,No,Same Day,
ORD-10704,2023-09-17 00:00:00,South,Technology,Copiers,Copiers 704,171.43,8,0.3,21.14,Consumer,No,First Class,Customer requested refund
ORD-11339,2022-01-17 00:00:00,West,Office Supplies,Paper,Paper 1339,268.0,2,0.1,13.87,Home Office,No,Second Class,Customer requested refund
ORD-13326,2024-12-18 00:00:00,East,Technology,Accessories,Accessories 3326,39.82,6,0.3,3.3,Consumer,No,Same Day,Expedited delivery
ORD-11391,2022-12-08 00:00:00,north,Technology,Phones,Phones 1391,429.07,5,0.0,115.77,Corporate,Yes,Standard Class,
ORD-10300,2024-10-28 00:00:00,North,Office Supplies,Labels,Labels 300,205.49,10,0.3,20.33,Consumer,No,Same Day,Damaged box
ORD-10848,2021-11-24 00:00:00,South,Office Supplies,Paper,Paper 848,163.56,4,0.2,21.47,Home Office,No,Standard Class,Customer requested refund
ORD-12156,2023-10-02 00:00:00,East,Office Supplies,Labels,Labels 2156,209.38,9,0.4,6.32,Consumer,No,Second Class,Delayed shipment
ORD-14500,2021-02-15 00:00:00,East,Furniture,Bookcases,Bookcases 4500,1857.01,8,0.5,261.39,Home Office,No,First Class,
ORD-14354,2020-03-09 00:00:00,north,Technology,Copiers,Copiers 4354,501.46,6,0.2,25.63,Corporate,No,Second Class,
ORD-11441,2023-02-05 00:00:00,West,Furniture,Bookcases,Bookcases 1441,322.4,4,0.3,27.17,Corporate,No,First Class,Damaged box
ORD-13768,2020-03-12 00:00:00,South,Technology,Accessories,Accessories 3768,39.88,1,0.3,6.98,Home Office,No,First Class,Customer requested refund
ORD-10487,2024-03-11 00:00:00,North,Furniture,Furnishings,Furnishings 487,851.07,10,0.4,148.79,Corporate,No,First Class,Delayed shipment
ORD-10614,2024-07-01 00:00:00,North,Technology,Machines,Machines 614,353.56,2,0.2,60.41,Corporate,No,First Class,Damaged box
ORD-11989,2024-02-02 00:00:00,South,Office Supplies,Paper,Paper 1989,78.68,3,0.0,10.02,Home Office,No,Second Class,Damaged box
ORD-14353,2021-10-30 00:00:00,North,Technology,Machines,Machines 4353,427.54,8,0.5,47.94,Corporate,No,Same Day,
ORD-14723,2024-03-02 00:00:00,North,Furniture,Furnishings,Furnishings 4723,337.58,3,0.5,48.62,Home Office,No,Second Class,
ORD-14641,2022-05-23 00:00:00,East,Technology,Phones,Phones 4641,52.65,10,0.2,5.32,Consumer,No,Standard Class,Customer requested refund
ORD-12629,2023-09-11 00:00:00,East,Furniture,Bookcases,Bookcases 2629,556.63,8,0.5,76.28,Corporate,No,Second Class,
ORD-12431,2020-04-10 00:00:00,North,Furniture,Chairs,Chairs 2431,493.41,3,0.1,132.53,Home Office,No,Same Day,Damaged box
ORD-13990,2023-10-23 00:00:00,West,Technology,Accessories,Accessories 3990,271.27,7,0.3,27.97,Consumer,No,Same Day,
ORD-11735,2022-07-24 00:00:00,west,Office Supplies,Binders,Binders 1735,461.3,10,0.0,87.36,Corporate,No,Same Day,Expedited delivery
ORD-13035,2021-05-24 00:00:00,West,Office Supplies,Storage,Storage 3035,369.19,4,0.0,35.15,Corporate,No,First Class,Damaged box
ORD-14825,2020-03-07 00:00:00,East,Office Supplies,Labels,Labels 4825,415.18,2,0.2,72.54,Consumer,No,Standard Class,Delayed shipment
ORD-12486,NotADate,East,Furniture,Furnishings,Furnishings 2486,545.28,3,0.3,88.26,Corporate,No,Second Class,Expedited delivery
ORD-10539,2021-08-22 00:00:00,North,Furniture,Bookcases,Bookcases 539,308.38,7,0.1,81.86,Consumer,No,Standard Class,Expedited delivery
